Employee,OrganizationalUnit,OrganizationalUnitDecsription,Position,PositionDescription,DailyDate,Day,StartDate,EndDate,StartTime,EndTime,TimeDifference,AttendanceOrAbsenceTypeText,ChangedOnDate,EmployeeWorkCenter,DailyWorkSchedule,DailyWorkingHours,ChangedBy,DefaultCounterColumn,MaterializedViewLatestUpdateDate
18852228,80000272,CO NO Warks R&M 5,50074777,Distribution Operative,07/09/2022 00:00,Wednesday,07/09/2022 00:00,07/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/08/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,50074777,Distribution Operative,14/09/2022 00:00,Wednesday,14/09/2022 00:00,14/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/08/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,19/01/2022 00:00,Wednesday,19/01/2022 00:00,19/01/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,06/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,26/01/2022 00:00,Wednesday,26/01/2022 00:00,26/01/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,06/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,02/02/2022 00:00,Wednesday,02/02/2022 00:00,02/02/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,05/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,09/03/2022 00:00,Wednesday,09/03/2022 00:00,09/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,03/02/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,16/03/2022 00:00,Wednesday,16/03/2022 00:00,16/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,03/02/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,23/03/2022 00:00,Wednesday,23/03/2022 00:00,23/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,03/02/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,13/04/2022 00:00,Wednesday,13/04/2022 00:00,13/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,27/04/2022 00:00,Wednesday,27/04/2022 00:00,27/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,04/05/2022 00:00,Wednesday,04/05/2022 00:00,04/05/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,04/04/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,11/05/2022 00:00,Wednesday,11/05/2022 00:00,11/05/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,04/04/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,01/06/2022 00:00,Wednesday,01/06/2022 00:00,01/06/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,04/05/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,29/06/2022 00:00,Wednesday,29/06/2022 00:00,29/06/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,01/06/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,20/07/2022 00:00,Wednesday,20/07/2022 00:00,20/07/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/06/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,10/08/2022 00:00,Wednesday,10/08/2022 00:00,10/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,13/07/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,07/09/2022 00:00,Wednesday,07/09/2022 00:00,07/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,10/08/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,21/09/2022 00:00,Wednesday,21/09/2022 00:00,21/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,07/09/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,05/10/2022 00:00,Wednesday,05/10/2022 00:00,05/10/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,13/09/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,26/10/2022 00:00,Wednesday,26/10/2022 00:00,26/10/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,25/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,09/11/2022 00:00,Wednesday,09/11/2022 00:00,09/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,12/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,16/11/2022 00:00,Wednesday,16/11/2022 00:00,16/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,20/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,23/11/2022 00:00,Wednesday,23/11/2022 00:00,23/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,26/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,23/03/2022 00:00,Wednesday,23/03/2022 00:00,23/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,21/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,JBURKE7,1,28/10/2022 05:19
2231812,50047329,CO NO W&G R&M 1,2402009,Distribution Operative,20/04/2022 00:00,Wednesday,20/04/2022 00:00,20/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,02/03/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),DDAY,9,JASHER1,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,07/09/2022 00:00,Wednesday,07/09/2022 00:00,07/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,10/08/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,19/10/2022 00:00,Wednesday,19/10/2022 00:00,19/10/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,19/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,26/10/2022 00:00,Wednesday,26/10/2022 00:00,26/10/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,25/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,02/11/2022 00:00,Wednesday,02/11/2022 00:00,02/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,26/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,23/11/2022 00:00,Wednesday,23/11/2022 00:00,23/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,26/10/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,02/02/2022 00:00,Wednesday,02/02/2022 00:00,02/02/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,05/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,16/02/2022 00:00,Wednesday,16/02/2022 00:00,16/02/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,06/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,23/02/2022 00:00,Wednesday,23/02/2022 00:00,23/02/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,06/01/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,23/03/2022 00:00,Wednesday,23/03/2022 00:00,23/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,03/02/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,ENICHO2,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,06/04/2022 00:00,Wednesday,06/04/2022 00:00,06/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,JASHER1,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,13/04/2022 00:00,Wednesday,13/04/2022 00:00,13/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,JASHER1,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,01/06/2022 00:00,Wednesday,01/06/2022 00:00,01/06/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,04/05/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,08/06/2022 00:00,Wednesday,08/06/2022 00:00,08/06/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,12/05/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,20/07/2022 00:00,Wednesday,20/07/2022 00:00,20/07/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/06/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,27/07/2022 00:00,Wednesday,27/07/2022 00:00,27/07/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,29/06/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,23/03/2022 00:00,Wednesday,23/03/2022 00:00,23/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,21/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,30/03/2022 00:00,Wednesday,30/03/2022 00:00,30/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,21/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,06/04/2022 00:00,Wednesday,06/04/2022 00:00,06/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,21/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,JBURKE7,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,27/04/2022 00:00,Wednesday,27/04/2022 00:00,27/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,21/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,JBURKE7,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,06/07/2022 00:00,Wednesday,06/07/2022 00:00,06/07/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,08/06/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,13/07/2022 00:00,Wednesday,13/07/2022 00:00,13/07/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,20/06/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,03/08/2022 00:00,Wednesday,03/08/2022 00:00,03/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,14/07/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,17/08/2022 00:00,Wednesday,17/08/2022 00:00,17/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,20/07/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,31/08/2022 00:00,Wednesday,31/08/2022 00:00,31/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,03/08/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,09/11/2022 00:00,Wednesday,09/11/2022 00:00,09/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,12/10/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,23/11/2022 00:00,Wednesday,23/11/2022 00:00,23/11/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,26/10/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,15/06/2022 00:00,Wednesday,15/06/2022 00:00,15/06/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,19/05/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,80000272,CO NO Warks R&M 5,2404185,Distribution Operative,10/08/2022 00:00,Wednesday,10/08/2022 00:00,10/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,26/07/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,80000272,CO NO Warks R&M 5,2404185,Distribution Operative,31/08/2022 00:00,Wednesday,31/08/2022 00:00,31/08/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/08/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,80000272,CO NO Warks R&M 5,2404185,Distribution Operative,14/09/2022 00:00,Wednesday,14/09/2022 00:00,14/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/08/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,80000272,CO NO Warks R&M 5,2404185,Distribution Operative,21/09/2022 00:00,Wednesday,21/09/2022 00:00,21/09/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,24/08/2022 00:00,,DDAY,9,RFCUSER,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,16/02/2022 00:00,Wednesday,16/02/2022 00:00,16/02/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,14/02/2022 00:00,,DDAY,9,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,02/03/2022 00:00,Wednesday,02/03/2022 00:00,02/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,01/03/2022 00:00,,DDAY,9,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,09/03/2022 00:00,Wednesday,09/03/2022 00:00,09/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,01/03/2022 00:00,,DDAY,9,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,16/03/2022 00:00,Wednesday,16/03/2022 00:00,16/03/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,01/03/2022 00:00,,DDAY,9,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,20/04/2022 00:00,Wednesday,20/04/2022 00:00,20/04/2022 00:00,07:15:00,08:30:00,1.25,Comm Cell,31/03/2022 00:00,,DDAY,9,NIMPEY1,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,12/10/2022 00:00,Wednesday,12/10/2022 00:00,12/10/2022 00:00,16:00:00,18:00:00,2,Attendance,24/10/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,13/10/2022 00:00,Thursday,13/10/2022 00:00,13/10/2022 00:00,16:00:00,17:00:00,1,Attendance,24/10/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,24/07/2022 00:00,Sunday,24/07/2022 00:00,24/07/2022 00:00,07:15:00,16:15:00,9,Attendance,25/07/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18852240,50047205,CO NO Water Infra North,92002088,Network Gang Operative,25/05/2022 00:00,Wednesday,25/05/2022 00:00,25/05/2022 00:00,16:00:00,18:00:00,2,Attendance,06/06/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,20/09/2022 00:00,Tuesday,20/09/2022 00:00,20/09/2022 00:00,16:00:00,18:00:00,2,Attendance,22/09/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50047205,CO NO Water Infra North,92002088,Network Gang Operative,04/05/2022 00:00,Wednesday,04/05/2022 00:00,04/05/2022 00:00,16:00:00,23:00:00,7,Attendance,06/05/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,03/08/2022 00:00,Wednesday,03/08/2022 00:00,03/08/2022 00:00,18:00:00,03:00:00,9,Attendance,09/08/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18852240,50073625,CO NO Notts R&M 4,92002088,Network Gang Operative,19/06/2022 00:00,Sunday,19/06/2022 00:00,19/06/2022 00:00,20:00:00,06:00:00,10,Attendance,22/06/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,28/04/2022 00:00,Thursday,28/04/2022 00:00,28/04/2022 00:00,21:00:00,00:10:00,3.1666667,Attendance,16/05/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DDVR,6.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,06/07/2022 00:00,Wednesday,06/07/2022 00:00,06/07/2022 00:00,16:00:00,17:00:00,1,Attendance,20/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,07/07/2022 00:00,Thursday,07/07/2022 00:00,07/07/2022 00:00,02:00:00,07:00:00,5,Attendance,20/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,09/07/2022 00:00,Saturday,09/07/2022 00:00,09/07/2022 00:00,07:00:00,16:00:00,9,Attendance,20/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,12/07/2022 00:00,Tuesday,12/07/2022 00:00,12/07/2022 00:00,16:00:00,18:00:00,2,Attendance,21/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,18/07/2022 00:00,Monday,18/07/2022 00:00,18/07/2022 00:00,16:00:00,17:00:00,1,Attendance,20/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,20/07/2022 00:00,Wednesday,20/07/2022 00:00,20/07/2022 00:00,06:00:00,07:00:00,1,Attendance,21/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,22/07/2022 00:00,Friday,22/07/2022 00:00,22/07/2022 00:00,16:00:00,16:30:00,0.5,Attendance,25/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,24/07/2022 00:00,Sunday,24/07/2022 00:00,24/07/2022 00:00,07:15:00,16:45:00,9.5,Attendance,26/07/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,30/07/2022 00:00,Saturday,30/07/2022 00:00,30/07/2022 00:00,07:15:00,17:15:00,10,Attendance,01/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,31/07/2022 00:00,Sunday,31/07/2022 00:00,31/07/2022 00:00,07:15:00,16:45:00,9.5,Attendance,01/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,02/08/2022 00:00,Tuesday,02/08/2022 00:00,02/08/2022 00:00,02:00:00,07:00:00,5,Attendance,11/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,09/08/2022 00:00,Tuesday,09/08/2022 00:00,09/08/2022 00:00,02:00:00,07:00:00,5,Attendance,16/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,10/08/2022 00:00,Wednesday,10/08/2022 00:00,10/08/2022 00:00,04:00:00,07:00:00,3,Attendance,11/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,11/08/2022 00:00,Thursday,11/08/2022 00:00,11/08/2022 00:00,02:00:00,07:00:00,5,Attendance,16/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,12/08/2022 00:00,Friday,12/08/2022 00:00,12/08/2022 00:00,16:00:00,20:30:00,4.5,Attendance,16/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,14/08/2022 00:00,Sunday,14/08/2022 00:00,14/08/2022 00:00,07:00:00,16:30:00,9.5,Attendance,16/08/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,21/08/2022 00:00,Sunday,21/08/2022 00:00,21/08/2022 00:00,07:00:00,16:30:00,9.5,Attendance,06/09/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,06/09/2022 00:00,Tuesday,06/09/2022 00:00,06/09/2022 00:00,02:00:00,07:00:00,5,Attendance,07/09/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),8.5O,8.5,STWHRBATCH,1,28/10/2022 05:19
18844918,50050565,CO NO W&G R&M 3,92002486,Network Gang Operative,10/09/2022 00:00,Saturday,10/09/2022 00:00,10/09/2022 00:00,07:00:00,16:15:00,9.25,Attendance,12/09/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),FREE,0,STWHRBATCH,1,28/10/2022 05:19
